row_id,campaign_name,Platform,hotel,Date,impressions,Clicks,spend_idr,conversions,bookings_generated,Revenue_Generated_IDR,ad_creative_id,target_audience
1087,Loyalty Member Deal,Organic,Komaneka Bisma,2024-01-10,67409,2957,8669045.0,211,136,687680600,CRE002,Retargeting
1088,long weekend promo,Google Ads,Alaya Ubud,2024-02-29,74879,1667,,178,158,446626500,CRE027,Broad
1089,Long Weekend Promo,Organic,Komaneka Bisma,2024-03-13,62066,3398,1137687.0,134,75,256355325,CRE043,
1090,Flash Sale 48H,Meta Ads,The Mulia Nusa Dua,2024-01-28,17432,1042,24262131.0,90,49,300848093,CRE033,Retargeting
1091,Long Weekend Promo,Email Campaign,Katamama Resort,2024-01-21,16741,733,24048180.0,87,37,269420606,CRE046,Lookalike
1092,Flash Sale 48H,Email Campaign,The Mulia Nusa Dua,2024-01-24,17313,218,2586672.0,9,5,38846220,CRE009,Lookalike
1093,Summer Escape 2024,Meta Ads,Katamama Resort,2024-01-30,79214,3065,7171946.0,246,118,593698710,CRE005,Retargeting
1094,Summer Escape 2024,Organic,The Mulia Nusa Dua,2024-01-15,30842,1480,13582844.0,49,22,60109852,CRE025,Interest
1095,Flash Sale 48H,Google Ads,Bisma Eight,2024-03-25,6576,391,4354692.0,26,10,60738270,CRE041,Retargeting
1096,Flash Sale 48H ,Organic,Komaneka Bisma,2024-03-10,16341,1127,11790352.0,74,36,276075360,CRE038,
1097,Loyalty Member Deal,TikTok Ads,The Mulia Nusa Dua,2024-01-03,79643,924,13941118.0,23,11,40769454,CRE040,Interest
1098,Flash Sale 48H ,TikTok Ads,The Mulia Nusa Dua,2024-03-19,64651,5126,21660941.0,456,156,1085153316,CRE050,Broad
1099, Valentine Weekend,Email Campaign,Katamama Resort,2024-03-16,20445,421,2636115.0,32,20,114671620,CRE022,Broad
1100,Loyalty Member Deal,Meta Ads,Bisma Eight,2024-03-03,33649,1740,11305695.0,93,56,290887800,CRE006,Interest
1101,EID HOLIDAY PACKAGE,Google Ads,The Layar Seminyak,2024-01-15,75519,2139,14530976.0,66,24,168968664,CRE023,Broad
1102,Eid Holiday Package,Google Ads,Katamama Resort,2024-03-18,13138,455,4871875.0,38,22,55043186,,Interest
1103,flash sale 48h,Meta Ads,The Layar Seminyak,2024-01-09,49431,1866,24452106.0,39,27,94119867,,
1104,Long Weekend Promo,Google Ads,Katamama Resort,2024-02-27,30384,1800,704462.0,136,92,222635860,CRE010,
1105,Long Weekend Promo,Meta Ads,Katamama Resort,2024-02-10,27075,1059,17325568.0,102,74,574674528,CRE047,Retargeting
1106,Long Weekend Promo ,Email Campaign,Katamama Resort,2024-03-19,42609,1346,18597419.0,159,82,346374068,CRE008,
1107,Flash Sale 48H,Organic,Bisma Eight,2024-01-07,22523,534,12680335.0,24,18,97094880,CRE001,Retargeting
1108,Summer Escape 2024,Google Ads,Komaneka Bisma,2024-03-08,55503,2312,8893222.0,146,95,284155070,CRE011,Broad
1109,flash sale 48h,Google Ads,The Mulia Nusa Dua,2024-01-10,30326,2128,16155955.0,238,175,971863725,CRE022,Retargeting
1110,Valentine Weekend,Google Ads,Alaya Ubud,2024-03-06,76150,5869,19128162.0,246,94,216368730,CRE026,Broad
1111,Summer Escape 2024,Google Ads,Katamama Resort,2024-02-23,39490,2402,24864321.0,128,48,222289296,CRE046,Retargeting
1112,Loyalty Member Deal,Google Ads,Katamama Resort,2024-01-05,40667,2804,24241759.0,231,113,483219753,CRE040,Interest
1113,Long Weekend Promo,Organic,The Mulia Nusa Dua,2024-01-29,5932,471,14209221.0,45,38,294227540,,Lookalike
1114,Valentine Weekend,Email Campaign,Bisma Eight,2024-03-23,15025,694,16865116.0,46,30,77136810,CRE019,
1115,Long Weekend Promo,TikTok Ads,Bisma Eight,2024-02-18,22932,1748,22801215.0,162,58,113587954,,Interest
1116,Valentine Weekend,Google Ads,Komaneka Bisma,2024-03-27,29081,1459,,156,106,708666922,,Broad
1117, Eid Holiday Package,Email Campaign,Katamama Resort,2024-02-02,18342,745,11409908.0,61,48,363701280,CRE020,Lookalike
1118,Loyalty Member Deal ,Organic,Bisma Eight,2024-01-21,75952,3116,24689505.0,119,72,555322248,,Broad
1119,Flash Sale 48H,TikTok Ads,Alaya Ubud,2024-01-08,11289,327,10090592.0,25,12,60321600,CRE002,Interest
1120,VALENTINE WEEKEND,Google Ads,Komaneka Bisma,2024-03-06,11461,529,10782299.0,59,27,80522991,CRE035,Retargeting
1121,Long Weekend Promo,Organic,The Mulia Nusa Dua,2024-03-08,34500,952,21708163.0,78,35,120515745,CRE016,Broad
1122,Eid Holiday Package,Meta Ads,Alaya Ubud,2024-03-09,11452,892,19181063.0,53,28,186455892,CRE016,Interest
1123,Long Weekend Promo,Email Campaign,Katamama Resort,2024-01-08,74982,4854,22288377.0,441,162,990730602,CRE050,Retargeting
1124,Long Weekend Promo,TikTok Ads,Katamama Resort,2024-03-03,61096,2056,4526304.0,77,26,49051366,,Lookalike
1125,Long Weekend Promo,Organic,Alaya Ubud,2024-01-04,47056,812,21414692.0,24,14,74412128,,Interest
1126,Eid Holiday Package,Meta Ads,Komaneka Bisma,2024-01-22,7974,636,17971020.0,51,30,211025730,CRE042,Retargeting
1127,Loyalty Member Deal,Organic,Katamama Resort,2024-01-06,676,13,,1,0,0,CRE026,Lookalike
1128,Summer Escape 2024,Google Ads,Katamama Resort,2024-02-05,59170,1159,18800331.0,76,61,369896314,CRE050,Retargeting
1129,LONG WEEKEND PROMO,Meta Ads,The Mulia Nusa Dua,2024-02-22,64900,2343,15707617.0,258,143,973351665,,Retargeting
1130,long weekend promo,Google Ads,Bisma Eight,2024-03-08,38669,2301,,47,26,168178036,CRE021,Lookalike
1131,Valentine Weekend,Meta Ads,The Layar Seminyak,2024-03-28,48537,1587,16899328.0,128,49,272283004,,Retargeting
1132,Summer Escape 2024 ,Email Campaign,The Mulia Nusa Dua,2024-01-07,75534,1914,13260974.0,191,142,465944884,CRE024,Lookalike
1133,LOYALTY MEMBER DEAL,Organic,Komaneka Bisma,2024-03-23,22559,353,9628617.0,19,9,59411052,CRE009,Retargeting
1134,valentine weekend,Organic,Alaya Ubud,2024-02-20,79279,3624,16531090.0,256,150,237330300,CRE028,Broad
1135,Flash Sale 48H,Google Ads,The Layar Seminyak,2024-02-11,13422,803,8568044.0,63,39,79733433,CRE020,Lookalike
1136,Valentine Weekend,Organic,The Layar Seminyak,2024-03-03,49381,2662,641462.0,155,86,534784292,CRE038,Interest
1137, Flash Sale 48H,Email Campaign,The Layar Seminyak,2024-01-02,25286,432,12374445.0,13,9,23105610,CRE047,Interest
1138,Flash Sale 48H,Email Campaign,Bisma Eight,2024-01-08,47141,2052,14077012.0,243,162,352416744,CRE002,
1139,Summer Escape 2024,Organic,The Mulia Nusa Dua,2024-02-03,54021,1575,19374654.0,83,71,540775973,CRE037,Retargeting
1140,Loyalty Member Deal,TikTok Ads,Komaneka Bisma,2024-02-16,66906,4313,12411331.0,236,137,335201051,CRE050,Retargeting
1141,Summer Escape 2024,Organic,Alaya Ubud,2024-01-11,78468,3094,5929564.0,253,185,318744085,,Interest
1142,Summer Escape 2024,Email Campaign,The Mulia Nusa Dua,2024-01-23,2450,169,3105785.0,5,2,9659026,CRE028,Lookalike
1143,Summer Escape 2024,TikTok Ads,Komaneka Bisma,2024-03-04,12796,908,22678640.0,60,50,195895450,CRE040,Retargeting
1144,loyalty member deal,Organic,The Mulia Nusa Dua,2024-02-23,57388,3596,10984449.0,301,172,1157858076,CRE023,Retargeting
1145,Loyalty Member Deal,Email Campaign,The Mulia Nusa Dua,2024-02-25,62193,3042,,357,288,1094948064,CRE024,Interest
1146,Valentine Weekend,Organic,The Layar Seminyak,2024-02-13,37625,1958,7012831.0,182,150,1053880200,CRE023,Lookalike
1147,Summer Escape 2024,TikTok Ads,Komaneka Bisma,2024-02-19,78605,4212,21339831.0,413,339,1152603051,CRE025,Lookalike
1148,Loyalty Member Deal,Organic,Komaneka Bisma,2024-03-19,79320,1918,11175603.0,171,139,996647931,CRE042,
1149,Long Weekend Promo,Google Ads,The Layar Seminyak,2024-01-22,25060,745,11863816.0,82,39,296477727,CRE041,Interest
1150, Flash Sale 48H,TikTok Ads,Alaya Ubud,2024-02-05,20609,1283,10367780.0,100,86,559939378,CRE027,Broad
1151,Loyalty Member Deal,Meta Ads,The Layar Seminyak,2024-03-02,15863,1008,15824451.0,93,77,254123793,CRE049,Lookalike
1152,Long Weekend Promo ,Organic,Katamama Resort,2024-01-13,1435,105,11755894.0,9,6,31133046,CRE004,Broad
1153,Flash Sale 48H,Organic,Bisma Eight,2024-01-05,20326,479,14246431.0,12,5,32593110,CRE011,Retargeting
1154,Valentine Weekend,Google Ads,Alaya Ubud,2024-03-31,58557,1171,20004487.0,136,81,436945266,,
1155,Eid Holiday Package,Organic,The Layar Seminyak,2024-03-13,36856,2064,13902157.0,187,164,670274724,,
1156,Long Weekend Promo,Email Campaign,Katamama Resort,2024-01-29,18901,1183,18735185.0,74,60,131561040,CRE001,Lookalike
1157,LONG WEEKEND PROMO,Google Ads,The Layar Seminyak,2024-01-14,27110,592,19486240.0,42,15,118469505,CRE028,Interest
1158,Eid Holiday Package,TikTok Ads,Bisma Eight,2024-01-03,9990,392,3932521.0,43,22,117513902,CRE025,Lookalike
1159,Long Weekend Promo,Organic,Komaneka Bisma,2024-02-17,70872,776,7237035.0,92,34,270871812,,Retargeting
1160,Eid Holiday Package,Meta Ads,Komaneka Bisma,2024-03-17,53465,711,1896095.0,34,23,68107554,CRE028,Lookalike
1161,flash sale 48h,Meta Ads,The Mulia Nusa Dua,2024-01-22,47168,1976,20674559.0,169,63,369027540,CRE042,
1162,Valentine Weekend,Meta Ads,Komaneka Bisma,2024-03-27,44646,2624,4110956.0,143,62,112572904,CRE012,Interest
1163,Summer Escape 2024,Organic,The Mulia Nusa Dua,2024-02-16,61191,3368,9110752.0,249,147,871443489,CRE001,Interest
1164,Eid Holiday Package,TikTok Ads,Bisma Eight,2024-03-18,5112,121,12640934.0,12,7,18993345,CRE003,Retargeting
1165,flash sale 48h,Organic,Komaneka Bisma,2024-03-28,31371,2147,5733047.0,163,109,780378633,CRE005,Broad
1166,Loyalty Member Deal,Meta Ads,Alaya Ubud,2024-02-27,5925,82,17679664.0,7,3,21264855,CRE040,Interest
1167,Long Weekend Promo,Meta Ads,Bisma Eight,2024-01-31,52604,3094,6612107.0,185,99,330704847,,Broad
1168,Summer Escape 2024,Google Ads,Alaya Ubud,2024-02-18,51385,2471,9034379.0,234,208,729420848,CRE036,Broad
1169,Long Weekend Promo,TikTok Ads,Katamama Resort,2024-03-14,25141,1351,,42,19,149120094,CRE043,Lookalike
1170,Valentine Weekend,Email Campaign,The Mulia Nusa Dua,2024-02-28,21740,1177,4731792.0,82,42,89000940,,Interest
1171,Long Weekend Promo,Email Campaign,The Layar Seminyak,2024-02-27,25960,529,22822095.0,22,14,41966932,CRE048,Interest
1172,Flash Sale 48H,Email Campaign,Bisma Eight,2024-02-11,61022,994,12354391.0,96,50,253819350,CRE032,Broad
1173,Flash Sale 48H,TikTok Ads,Alaya Ubud,2024-02-10,39182,2220,17451200.0,231,134,972700372,CRE028,Interest
1174,SUMMER ESCAPE 2024,Meta Ads,Katamama Resort,2024-01-04,37577,2156,19674207.0,159,49,223802208,CRE034,Lookalike
1175,Summer Escape 2024,Google Ads,Bisma Eight,2024-03-21,73594,3407,22957414.0,369,297,984320964,CRE049,Lookalike
1176,Valentine Weekend,Organic,Alaya Ubud,2024-02-07,54433,3216,5201592.0,384,304,2296664064,CRE048,Interest
1177,Eid Holiday Package,Google Ads,The Layar Seminyak,2024-01-15,56436,1157,3002748.0,53,32,153402752,CRE047,Lookalike
1178,FLASH SALE 48H,Email Campaign,Komaneka Bisma,2024-03-05,23844,1307,19651578.0,151,129,682592535,CRE006,Broad
1179,Long Weekend Promo,TikTok Ads,The Mulia Nusa Dua,2024-01-02,66344,1330,2744860.0,78,32,189348704,CRE018,Broad
1180,Valentine Weekend,Google Ads,Alaya Ubud,2024-02-12,23539,939,5925711.0,45,34,264382130,CRE003,Broad
1181,long weekend promo,Organic,The Mulia Nusa Dua,2024-03-20,1151,75,16624880.0,2,1,1936842,CRE018,Interest
1182,eid holiday package,TikTok Ads,Bisma Eight,2024-02-18,49091,3554,15573471.0,382,135,767172870,CRE033,
1183,Loyalty Member Deal,Email Campaign,The Mulia Nusa Dua,2024-01-05,11287,532,17993296.0,31,21,123562971,CRE038,
1184,Summer Escape 2024,Email Campaign,The Layar Seminyak,2024-03-18,14631,333,1666418.0,24,20,150726000,CRE001,Broad
1185,Valentine Weekend,TikTok Ads,Komaneka Bisma,2024-03-19,54025,847,17041530.0,94,33,229373793,CRE005,Retargeting
1186,Loyalty Member Deal,Organic,Bisma Eight,2024-01-04,61870,4104,21369132.0,202,130,846480960,,Interest
1187,LONG WEEKEND PROMO,Organic,Katamama Resort,2024-03-14,50766,2671,3510589.0,281,194,1151176212,CRE006,Lookalike
1188, Eid Holiday Package,Meta Ads,Katamama Resort,2024-01-30,7026,399,7200667.0,20,6,33060720,CRE047,Interest
1189,Valentine Weekend,Email Campaign,Alaya Ubud,2024-02-27,56483,1928,13085088.0,142,80,225026400,CRE011,Interest
1190,Loyalty Member Deal,TikTok Ads,Katamama Resort,2024-03-30,41040,1159,2632688.0,117,54,211811490,CRE021,Lookalike
1191,Long Weekend Promo,Meta Ads,Katamama Resort,2024-03-18,33613,611,8002626.0,64,35,138725860,CRE047,Interest
1192,Loyalty Member Deal,Meta Ads,Alaya Ubud,2024-03-16,12072,498,8342279.0,13,4,19862384,,Broad
1193, Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-01-17,26842,721,15358491.0,66,52,348680384,CRE025,
1194,Summer Escape 2024,Google Ads,The Mulia Nusa Dua,2024-02-22,51248,3653,4480707.0,232,136,254523320,CRE004,Lookalike
1195,Valentine Weekend,Organic,Alaya Ubud,2024-02-13,56440,1449,6316841.0,143,72,212963832,,Lookalike
1196, Eid Holiday Package,Google Ads,The Layar Seminyak,2024-03-01,55842,2747,8190689.0,120,44,72420656,CRE008,Lookalike
1197,Loyalty Member Deal,Google Ads,Alaya Ubud,2024-03-17,34337,2624,16210690.0,83,66,300687882,CRE026,Lookalike
1198,Summer Escape 2024,Organic,Katamama Resort,2024-01-18,69782,4165,16404048.0,421,364,1707687072,,Lookalike
1199,Long Weekend Promo,TikTok Ads,Komaneka Bisma,2024-02-13,74254,4428,22634983.0,338,219,1468732041,CRE006,Retargeting
1200, Loyalty Member Deal,Google Ads,Katamama Resort,2024-03-30,32548,1100,17157792.0,52,30,77264820,CRE028,Lookalike
1201,Valentine Weekend ,Email Campaign,The Layar Seminyak,2024-01-07,58179,2268,17573886.0,173,78,195220896,CRE041,Broad
1202,Loyalty Member Deal,Organic,Komaneka Bisma,2024-03-02,40633,2174,20590966.0,161,120,445457640,CRE015,Interest
1203,Loyalty Member Deal,Organic,The Mulia Nusa Dua,2024-01-04,78527,4570,8840502.0,526,323,977056912,,Lookalike
1204,Eid Holiday Package,Email Campaign,Katamama Resort,2024-01-08,67457,1134,15668379.0,111,90,438228990,CRE017,Lookalike
1205,long weekend promo,Google Ads,Bisma Eight,2024-03-10,34292,689,6617197.0,45,37,266295179,CRE004,Lookalike
1206, Loyalty Member Deal,Meta Ads,Alaya Ubud,2024-02-07,14445,790,4254678.0,89,34,229853396,CRE002,Broad
1207,Valentine Weekend,Organic,The Layar Seminyak,2024-01-03,73207,2294,23896606.0,221,71,159003861,CRE002,Lookalike
1208,Loyalty Member Deal,Meta Ads,The Mulia Nusa Dua,2024-02-25,57979,1794,6577304.0,63,50,282534550,CRE044,Broad
1209,Flash Sale 48H,Email Campaign,Komaneka Bisma,2024-02-09,63198,1171,11563232.0,118,41,113582095,CRE025,Interest
1210,summer escape 2024,Google Ads,Komaneka Bisma,2024-03-19,65822,2770,3454966.0,243,95,565217890,CRE020,Retargeting
1211,Long Weekend Promo,Organic,Katamama Resort,2024-01-21,12758,874,,87,77,434037065,CRE006,Lookalike
1212,Eid Holiday Package,TikTok Ads,The Layar Seminyak,2024-01-04,32949,351,2235084.0,32,23,138952131,CRE044,Broad
1213,loyalty member deal,TikTok Ads,Komaneka Bisma,2024-02-03,36068,1144,4740868.0,48,23,122009664,CRE024,Interest
1214,Loyalty Member Deal,Google Ads,Komaneka Bisma,2024-02-11,3634,98,16343812.0,10,8,17551920,,Retargeting
1215,Flash Sale 48H ,Organic,Bisma Eight,2024-01-18,40514,1341,19152583.0,104,49,117688494,CRE044,Broad
1216, Flash Sale 48H,TikTok Ads,Komaneka Bisma,2024-02-08,2156,109,24088480.0,8,7,55479550,CRE027,Lookalike
1217,Valentine Weekend ,Email Campaign,Komaneka Bisma,2024-01-29,32456,1968,1385552.0,168,102,441758430,CRE010,
1218,Long Weekend Promo ,Meta Ads,Alaya Ubud,2024-02-14,65950,4371,23898189.0,97,45,96279795,CRE005,Lookalike
1219,Valentine Weekend,TikTok Ads,The Layar Seminyak,2024-01-10,47484,918,7244310.0,85,62,419027620,CRE041,
1220, Long Weekend Promo,TikTok Ads,Komaneka Bisma,2024-02-20,2804,86,11280198.0,4,2,4350818,,Broad
1221,Summer Escape 2024,Email Campaign,The Mulia Nusa Dua,2024-02-18,35762,1129,13355635.0,93,39,67282449,CRE017,
1222,Eid Holiday Package,Google Ads,Bisma Eight,2024-03-10,62547,1632,10494349.0,93,70,437605840,CRE050,Retargeting
1223,Valentine Weekend ,Email Campaign,The Mulia Nusa Dua,2024-02-03,17338,793,22510972.0,57,33,120746109,CRE034,Interest
1224,Summer Escape 2024,Email Campaign,The Layar Seminyak,2024-01-07,30240,306,5035900.0,28,18,109738170,CRE009,Broad
1225,FLASH SALE 48H,TikTok Ads,Bisma Eight,2024-01-02,48886,3771,598808.0,318,140,988424220,CRE019,
1226,Long Weekend Promo,Google Ads,The Layar Seminyak,2024-01-01,43313,1777,9264598.0,117,76,527163056,CRE026,Lookalike
1227,Valentine Weekend,Organic,Komaneka Bisma,2024-02-24,49044,1292,20783883.0,54,22,118497808,CRE026,Interest
1228,Valentine Weekend,Meta Ads,Bisma Eight,2024-02-22,52501,1568,21940963.0,162,141,975273312,CRE019,Lookalike
1229,Loyalty Member Deal,Google Ads,The Layar Seminyak,2024-01-05,59602,1992,18767857.0,174,124,257976916,,Lookalike
1230,Eid Holiday Package,Google Ads,Alaya Ubud,2024-02-12,65084,884,5813750.0,94,32,158273504,CRE038,
1231,Summer Escape 2024,Organic,Alaya Ubud,2024-03-23,27027,442,1635814.0,41,14,56414988,CRE014,Interest
1232,flash sale 48h,Google Ads,Komaneka Bisma,2024-02-23,30176,2004,22475187.0,172,145,942592510,CRE032,Lookalike
1233,Valentine Weekend,Email Campaign,Alaya Ubud,2024-02-24,69893,5524,9496088.0,312,114,831981234,CRE007,Broad
1234,summer escape 2024,Meta Ads,Katamama Resort,2024-01-28,16740,670,16924959.0,71,22,53620688,,Retargeting
1235,Summer Escape 2024,TikTok Ads,Bisma Eight,2024-03-06,76994,2134,5450432.0,86,50,293055700,,Broad
1236,summer escape 2024,Google Ads,Alaya Ubud,2024-02-02,37784,2015,22973084.0,129,94,503802212,CRE036,Broad
1237,EID HOLIDAY PACKAGE,Organic,The Mulia Nusa Dua,2024-01-22,49301,3711,16710430.0,270,166,1220481468,CRE027,Lookalike
1238,Loyalty Member Deal,Meta Ads,Bisma Eight,2024-01-17,12395,985,23859495.0,117,85,437164435,CRE025,Lookalike
1239, Valentine Weekend,Organic,The Mulia Nusa Dua,2024-01-29,54708,1296,5161452.0,44,31,60616873,CRE032,Broad
1240,loyalty member deal,Meta Ads,Katamama Resort,2024-02-20,50995,1475,19244139.0,173,104,537742920,CRE005,
1241,Valentine Weekend,Google Ads,The Mulia Nusa Dua,2024-03-15,46281,1651,16754224.0,33,28,200385920,CRE036,Lookalike
1242,Flash Sale 48H,TikTok Ads,Bisma Eight,2024-02-15,74489,5774,19003648.0,552,392,2474778320,CRE004,Lookalike
1243,Eid Holiday Package ,Meta Ads,The Mulia Nusa Dua,2024-03-19,8025,484,24232200.0,49,31,74965564,CRE038,Interest
1244,Valentine Weekend,TikTok Ads,Komaneka Bisma,2024-03-04,32964,2175,17689764.0,162,69,178952535,CRE041,Retargeting
1245,valentine weekend,Organic,The Mulia Nusa Dua,2024-01-31,79918,5833,,573,289,1926636996,,Retargeting
1246, Summer Escape 2024,Organic,Katamama Resort,2024-03-03,5583,209,20894710.0,4,3,23398317,CRE001,Broad
1247,Valentine Weekend,Meta Ads,The Mulia Nusa Dua,2024-03-04,78028,4945,,279,230,727479880,,
1248,SUMMER ESCAPE 2024,TikTok Ads,Bisma Eight,2024-01-18,31501,670,10335587.0,44,21,142128420,CRE014,Lookalike
1249, Long Weekend Promo,Google Ads,Bisma Eight,2024-02-12,76381,4623,7451988.0,138,80,396108320,CRE012,
1250,Valentine Weekend,Meta Ads,Alaya Ubud,2024-02-20,65940,4828,14944621.0,306,175,1278051950,CRE017,Broad
1251,Flash Sale 48H,Google Ads,Komaneka Bisma,2024-01-12,32510,1557,16123214.0,76,63,212230305,CRE022,
1252,Long Weekend Promo,TikTok Ads,The Mulia Nusa Dua,2024-03-02,58522,2311,12108230.0,268,89,629774413,CRE050,Lookalike
1253,Eid Holiday Package,TikTok Ads,The Layar Seminyak,2024-01-20,14715,765,4567503.0,62,41,314998490,,Retargeting
1254,Valentine Weekend,Google Ads,Komaneka Bisma,2024-02-06,62364,4205,21836229.0,425,184,767131880,,Interest
1255, Loyalty Member Deal,Meta Ads,Alaya Ubud,2024-02-13,54717,3908,18268933.0,381,232,1702498592,CRE011,Broad
1256,Eid Holiday Package,Email Campaign,Komaneka Bisma,2024-03-21,37062,1194,11384549.0,91,45,327140640,CRE032,Interest
1257,long weekend promo,Email Campaign,Katamama Resort,2024-01-09,15653,1106,20489059.0,102,46,274534808,CRE021,Lookalike
1258,Flash Sale 48H,Organic,Komaneka Bisma,2024-03-06,14518,1071,4418929.0,45,27,79690122,CRE011,Retargeting
1259,Flash Sale 48H,Email Campaign,Komaneka Bisma,2024-02-29,6689,530,16842182.0,34,12,92107764,CRE043,Interest
1260,Long Weekend Promo,Organic,The Layar Seminyak,2024-01-29,26176,756,20461483.0,44,33,126127023,CRE020,Retargeting
1261,Long Weekend Promo ,Email Campaign,Alaya Ubud,2024-03-25,1820,73,1831699.0,6,2,7893790,CRE043,
1262,Loyalty Member Deal,Organic,The Layar Seminyak,2024-02-09,50584,3242,4694519.0,88,72,174714768,CRE032,Broad
1263,Eid Holiday Package,Email Campaign,Alaya Ubud,2024-03-17,32385,1527,6078854.0,177,98,498148406,CRE034,Interest
1264, Valentine Weekend,Organic,Katamama Resort,2024-01-05,60838,4483,21996015.0,134,73,162566839,,Broad
1265, Valentine Weekend,Organic,Alaya Ubud,2024-03-22,58744,2748,24910816.0,190,114,622808448,CRE004,Lookalike
1266,Eid Holiday Package,Email Campaign,Alaya Ubud,2024-03-12,6601,206,17623200.0,4,3,19679601,CRE025,Interest
1267,Eid Holiday Package,Meta Ads,Alaya Ubud,2024-03-16,15060,206,10874099.0,7,4,28453672,CRE014,Broad
1268,Long Weekend Promo,TikTok Ads,Bisma Eight,2024-01-16,47552,2078,4773962.0,64,31,202450584,,Interest
1269,Valentine Weekend,Email Campaign,Alaya Ubud,2024-02-20,15869,760,14257798.0,18,14,25095070,CRE017,Lookalike
1270,Valentine Weekend ,Google Ads,Komaneka Bisma,2024-02-14,7812,178,12445624.0,5,4,17898716,CRE018,Interest
1271,loyalty member deal,Email Campaign,Katamama Resort,2024-03-20,19893,850,5896811.0,78,60,275277060,CRE038,Lookalike
1272,Loyalty Member Deal,Meta Ads,Komaneka Bisma,2024-02-13,15673,604,22713650.0,56,35,120430835,CRE018,Interest
1273,Loyalty Member Deal,Organic,The Mulia Nusa Dua,2024-03-02,39226,1872,17732329.0,170,75,324281925,CRE029,Retargeting
1274,Eid Holiday Package,Google Ads,Bisma Eight,2024-02-29,79124,3279,,362,209,1218676492,CRE009,Lookalike
1275,Eid Holiday Package,Organic,The Mulia Nusa Dua,2024-02-07,5957,380,20114437.0,29,20,77991360,CRE041,Lookalike
1276,Flash Sale 48H,Organic,Bisma Eight,2024-03-24,8186,348,13100181.0,31,26,62247848,,Lookalike
1277,Valentine Weekend,Meta Ads,The Mulia Nusa Dua,2024-03-28,5263,419,23986496.0,18,10,70564300,CRE040,
1278,Summer Escape 2024,Organic,The Mulia Nusa Dua,2024-01-04,73899,3267,10683086.0,197,83,628057265,CRE041,Interest
1279, Eid Holiday Package,Organic,The Layar Seminyak,2024-01-16,20225,247,21542585.0,13,5,20360605,,Lookalike
1280,Long Weekend Promo,Google Ads,Katamama Resort,2024-03-25,38702,2719,2653612.0,306,93,640165314,CRE016,Retargeting
1281,Summer Escape 2024,TikTok Ads,Alaya Ubud,2024-02-26,33711,740,22195941.0,42,35,123156075,CRE024,Broad
1282,Valentine Weekend,Google Ads,The Layar Seminyak,2024-01-18,75357,2885,,264,98,316625652,CRE004,Retargeting
1283,Loyalty Member Deal ,TikTok Ads,Bisma Eight,2024-01-29,77048,2457,8121102.0,200,121,703761652,CRE042,Retargeting
1284,SUMMER ESCAPE 2024,TikTok Ads,The Mulia Nusa Dua,2024-01-06,16516,1269,,136,54,417899412,CRE018,Broad
1285, Flash Sale 48H,Organic,Bisma Eight,2024-03-23,11861,615,8271577.0,23,9,34260903,CRE044,Lookalike
1286,Long Weekend Promo,Meta Ads,Komaneka Bisma,2024-02-01,60080,665,16285557.0,36,25,135434550,CRE008,Lookalike
1287,Eid Holiday Package,TikTok Ads,Komaneka Bisma,2024-03-30,21862,773,8884897.0,66,52,217743916,CRE025,Broad
1288,Loyalty Member Deal,Meta Ads,Alaya Ubud,2024-01-19,24616,721,10766086.0,26,17,44680148,CRE043,Interest
1289,Long Weekend Promo,Email Campaign,The Mulia Nusa Dua,2024-03-21,6769,332,16266293.0,18,12,86724408,CRE007,Broad
1290,Flash Sale 48H,TikTok Ads,Katamama Resort,2024-01-24,29873,2034,4374423.0,144,48,177659184,,Retargeting
1291,Summer Escape 2024,Email Campaign,Katamama Resort,2024-03-30,12433,874,10772105.0,95,33,191800917,CRE044,
1292,Valentine Weekend ,Meta Ads,Katamama Resort,2024-01-10,22162,749,24160839.0,21,16,30807552,,
1293,eid holiday package,Organic,The Mulia Nusa Dua,2024-02-17,36207,694,15482574.0,28,11,69602698,CRE008,Retargeting
1294,Long Weekend Promo,Organic,Alaya Ubud,2024-02-12,49248,1385,14088887.0,43,22,149788364,CRE031,Broad
1295,Flash Sale 48H,Google Ads,Bisma Eight,2024-02-16,45009,3092,1078120.0,356,288,567745056,,Interest
1296,Loyalty Member Deal,Google Ads,Bisma Eight,2024-03-05,28584,1156,1502174.0,23,13,47970520,CRE047,Interest
1297,Eid Holiday Package,Organic,The Layar Seminyak,2024-03-19,41844,2919,10901012.0,175,105,686230125,CRE031,Lookalike
1298,eid holiday package,Meta Ads,Komaneka Bisma,2024-03-31,12369,860,17209637.0,61,35,123288830,CRE027,Broad
1299,Loyalty Member Deal,Organic,Katamama Resort,2024-02-05,71979,3713,10569982.0,109,97,248871445,CRE044,Interest
1300,Summer Escape 2024,Meta Ads,The Mulia Nusa Dua,2024-03-13,34487,1314,10735421.0,100,86,652462306,CRE018,Broad
1301,Eid Holiday Package,Google Ads,Bisma Eight,2024-01-18,78500,884,14388650.0,32,11,60475085,CRE020,
1302, Loyalty Member Deal,Meta Ads,The Mulia Nusa Dua,2024-03-27,29844,378,18995578.0,44,23,75820006,CRE010,Lookalike
