pos_transaction_id,outlet_name,hotel_name,transaction_date,customer_id,item_name,category,quantity,unit_price,total_amount,payment_method,staff_id
POS-002592,Mulia Lounge,The Mulia Nusa Dua,21 Jan 2024,,Fresh Juice,Beverage,1,60500.00000000001,60500.00000000001,OVO,STF008
POS-002593,Mulia Lounge,The Mulia Nusa Dua,20240121,CUST00596,Chocolate Lava Cake,Dessert,1,88000.0,88000.0,CC,STF036
POS-002594,Komaneka Kitchen,Komaneka Bisma,20240121,CUST00436,Ice Cream,Dessert,3,66000.0,198000.0,cash,STF047
POS-002595,Komaneka Kitchen,Komaneka Bisma,21 Jan 2024,CUST00283,Club Sandwich,Food,4,110000.0,440000.00,CC,STF020
POS-002595,Komaneka Kitchen,Komaneka Bisma,21 Jan 2024,CUST00283,Club Sandwich,Food,4,110000.0,440000.00,CC,STF020
POS-002596,Komaneka Kitchen,,20240121,CUST00634,Chocolate Lava Cake,Dessert,3,72000.0,"IDR 216,000",GoPay,STF047
POS-002597,Komaneka Kitchen,Komaneka Bisma,20240121,CUST00315,Bintang Beer,Beverage,4,71500.0,286000.00,cash,STF017
POS-002598,Komaneka Kitchen,Komaneka Bisma,21 Jan 2024,,Chocolate Lava Cake,Dessert,4,80000.0,320000.00,cash,STF049
POS-002599,Komaneka Kitchen,Komaneka Bisma,21/01/2024,CUST00288,Kopi,Beverage,2,45000.0,90000,OVO,STF014
POS-002600,Komaneka Kitchen,Komaneka Bisma,2024-01-21,,Pasta Carbonara,Food,2,125000.0,250000,Cash,STF001
POS-002601,Komaneka Kitchen,Komaneka Bisma,20240121,CUST00262,Nasi Goreng,Food,1,85000.0,"IDR 85,000",Credit Card,STF045
POS-002602,Komaneka Kitchen,Komaneka Bisma,20240121,CUST00600,Chocolate Lava Cake,Dessert,1,80000.0,80000,cash,STF006
POS-002603,Komaneka Kitchen,Komaneka Bisma,2024-01-21,CUST00064,Pasta Carbonara,Food,1,137500.0,137500.0,Dana,STF039
POS-002604,Komaneka Kitchen,Komaneka Bisma,21 Jan 2024,CUST00800,Fish & Chips,Food,4,103500.0,414000.00,CC,STF037
POS-002605,Komaneka Kitchen,Komaneka Bisma,21 Jan 2024,CUST00452,Chocolate Lava Cake,Dessert,3,72000.0,216000,Credit Card,STF031
POS-002606,Komaneka Kitchen,Komaneka Bisma,01-21-2024,CUST00209,NasiGoreng,Food,2,76500.0,153000.0,Cash,STF002
POS-002607,Komaneka Kitchen,Komaneka Bisma,21/01/2024,CUST00139,Club Sandwich,Food,4,110000.0,440000,OVO,STF015
POS-002608,Komaneka Kitchen,Komaneka Bisma,2024-01-21,,Club Sandwich,Food,1,99000.0,99000.0,OVO,STF032
POS-002609,Komaneka Kitchen,Komaneka Bisma,21 Jan 2024,CUST00178,Club Sandwich,Food,4,110000.0,440000,OVO,STF020
POS-002610,The Layar - Main Bar,The Layar Seminyak,01-22-2024,CUST00229,Sparkling Water,Beverage,1,40000.0,"IDR 40,000",OVO,STF003
POS-002611,The Layar - Main Bar,The Layar Seminyak,20240122,,Fish & Chips,Food,4,115000.0,460000,CC,STF045
POS-002612,The Layar - Main Bar,The Layar Seminyak,22 Jan 2024,CUST00293,Beef Burger,Food,2,148500.0,297000.0,CC,STF050
POS-002613,The Layar - Main Bar,The Layar Seminyak,22/01/2024,CUST00443,Beef Burger,Food,4,121500.0,486000.0,cash,STF039
POS-002614,The Layar - Main Bar,The Layar Seminyak,2024-01-22,CUST00595,Coffee,Beverage,4,45000.0,180000,Cash,STF005
POS-002615,The Layar - Main Bar,The Layar Seminyak,22 Jan 2024,CUST00037,Bintang Beer,Beverage,1,65000.0,65000,CC,STF027
POS-002616,The Layar - Main Bar,The Layar Seminyak,22 Jan 2024,CUST00735,Club Sandwich,Food,1,110000.0,"IDR 110,000",Cash,STF037
POS-002617,The Layar - Main Bar,The Layar Seminyak,20240122,CUST00338,Fresh Juice,Beverage,1,55000.0,55000,OVO,STF030
POS-002618,The Layar - Main Bar,The Layar Seminyak,01-22-2024,CUST00450,Chocolate Lava Cake,,3,80000.0,240000.00,OVO,STF042
POS-002618,The Layar - Main Bar,The Layar Seminyak,01-22-2024,CUST00450,Chocolate Lava Cake,,3,80000.0,240000.00,OVO,STF042
POS-002619,The Layar - Main Bar,The Layar Seminyak,01-22-2024,CUST00363,Bintang Beer,Beverage,3,71500.0,214500.0,GoPay,STF026
POS-002620,The Layar - Main Bar,The Layar Seminyak,22/01/2024,CUST00016,Caesar Salad,Food,3,104500.00000000001,313500.00,Credit Card,STF003
POS-002621,The Layar - Main Bar,The Layar Seminyak,20240122,CUST00526,Fresh Juice,Beverage,2,55000.0,110000,CC,STF039
POS-002622,The Layar - Main Bar,The Layar Seminyak,2024-01-22,CUST00351,Fresh Juice,Beverage,1,55000.0,55000,CC,STF015
POS-002623,The Layar - Main Bar,The Layar Seminyak,2024-01-22,CUST00333,Smoothie,Beverage,4,70000.0,280000.00,CC,STF046
POS-002624,Katamama Lobby Bar,Katamama Resort,22/01/2024,CUST00218,Pasta Carbonara,Food,3,125000.0,375000.00,CC,STF049
POS-002625,Katamama Lobby Bar,Katamama Resort,22/01/2024,,Tiramisu,Dessert,2,85000.0,170000,CC,STF041
POS-002626,Katamama Lobby Bar,Katamama Resort,20240122,CUST00192,Caesar Salad,Food,2,85500.0,171000.0,OVO,STF046
POS-002627,Katamama Lobby Bar,Katamama Resort,22/01/2024,CUST00128,Tiramisu,Dessert,4,85000.0,340000.00,Dana,STF045
POS-002628,Katamama Lobby Bar,Katamama Resort,22/01/2024,,Tiramisu,Dessert,4,85000.0,340000,CC,STF005
POS-002629,Katamama Lobby Bar,Katamama Resort,22 Jan 2024,CUST00080,Club Sandwich,,1,121000.00000000001,121000.00000000001,cash,STF021
POS-002630,Katamama Lobby Bar,Katamama Resort,01-22-2024,CUST00656,Cocktail,Beverage,1,120000.0,120000,Cash,STF013
POS-002631,Katamama Lobby Bar,Katamama Resort,20240122,CUST00119,Fresh Juice,Beverage,4,49500.0,198000.0,CC,STF027
POS-002632,Katamama Lobby Bar,Katamama Resort,01-22-2024,CUST00137,coffee,Beverage,1,45000.0,45000.00,Credit Card,STF041
POS-002633,Katamama Lobby Bar,Katamama Resort,20240122,CUST00284,Fish & Chips,Food,1,103500.0,103500.0,OVO,STF024
POS-002634,Katamama Lobby Bar,Katamama Resort,2024-01-22,CUST00002,Bintang Beer,Beverage,3,65000.0,"IDR 195,000",Credit Card,STF035
POS-002635,Katamama Lobby Bar,Katamama Resort,20240122,CUST00063,Fish & Chips,Food,2,115000.0,230000.00,Cash,STF012
POS-002636,Katamama Lobby Bar,,22/01/2024,,Pasta Carbonara,Food,2,112500.0,225000,cash,STF006
POS-002637,Katamama Lobby Bar,Katamama Resort,20240122,CUST00602,Fish & Chips,Food,1,103500.0,103500.0,Dana,STF032
POS-002638,Katamama Lobby Bar,,20240122,CUST00191,Pasta Carbonara,Food,4,,550000.0,OVO,STF007
POS-002639,Katamama Lobby Bar,Katamama Resort,22 Jan 2024,CUST00124,Beef Burger,Food,1,135000.0,"IDR 135,000",cash,STF006
POS-002640,Alaya Cafe,Alaya Ubud,22/01/2024,CUST00361,Cocktail,Beverage,4,120000.0,"IDR 480,000",GoPay,STF027
POS-002641,Alaya Cafe,Alaya Ubud,20240122,CUST00636,Cocktail,Beverage,4,120000.0,480000,OVO,STF021
POS-002642,Alaya Cafe,Alaya Ubud,22 Jan 2024,CUST00277,Coffee,Beverage,3,45000.0,135000,cash,STF010
POS-002643,Alaya Cafe,Alaya Ubud,22 Jan 2024,CUST00765,Nasi Goreng,Food,4,85000.0,"IDR 340,000",Credit Card,STF032
POS-002644,Alaya Cafe,Alaya Ubud,01-22-2024,CUST00563,Beef Burger,Food,4,148500.0,594000.0,cash,STF035
POS-002645,Alaya Cafe,Alaya Ubud,01-22-2024,CUST00325,Coffee,Beverage,2,40500.0,81000.0,GoPay,STF010
POS-002646,Alaya Cafe,Alaya Ubud,20240122,CUST00099,Tiramisu,Dessert,2,76500.0,153000.00,Dana,STF037
POS-002646,Alaya Cafe,Alaya Ubud,20240122,CUST00099,Tiramisu,Dessert,2,76500.0,153000.00,Dana,STF037
POS-002647,Alaya Cafe,Alaya Ubud,2024-01-22,,Club Sandwich,Food,2,121000.00000000001,242000.00000000003,Cash,STF031
POS-002648,Alaya Cafe,Alaya Ubud,01-22-2024,,Club Sandwich,Food,3,121000.00000000001,363000.00000000006,OVO,STF016
POS-002649,Alaya Cafe,Alaya Ubud,22/01/2024,CUST00275,Caesar Salad,Food,2,85500.0,171000.0,Credit Card,STF034
POS-002650,Alaya Cafe,Alaya Ubud,22/01/2024,,Beef Burger,Food,3,135000.0,405000,Cash,STF011
POS-002651,Alaya Cafe,,2024-01-22,CUST00449,Club Sandwich,Food,2,,242000.00000000003,cash,STF020
POS-002652,Alaya Cafe,Alaya Ubud,01-22-2024,,Bintang Beer,Beverage,4,65000.0,260000,Credit Card,STF010
POS-002653,Alaya Cafe,Alaya Ubud,20240122,CUST00626,Ice Cream,Dessert,4,60000.0,240000.00,CC,STF021
POS-002654,Alaya Cafe,Alaya Ubud,01-22-2024,,Smoothie,Beverage,2,70000.0,140000.00,GoPay,STF044
POS-002655,Alaya Cafe,Alaya Ubud,2024-01-22,CUST00217,Caesar Salad,Food,1,85500.0,"IDR 85,500",GoPay,STF003
POS-002656,Alaya Cafe,Alaya Ubud,2024-01-22,CUST00229,Club Sandwich,Food,3,121000.00000000001,363000.00,Cash,STF017
POS-002657,Alaya Cafe,Alaya Ubud,22 Jan 2024,CUST00169,Tiramisu,Dessert,2,93500.00000000001,187000.00000000003,GoPay,STF046
POS-002658,Alaya Cafe,Alaya Ubud,22/01/2024,CUST00620,Nasi Goreng,Food,1,85000.0,"IDR 85,000",CC,STF047
POS-002659,Alaya Cafe,Alaya Ubud,20240122,CUST00546,Caesar Salad,Food,2,85500.0,171000.0,OVO,STF015
POS-002660,Bisma Rooftop,Bisma Eight,22/01/2024,CUST00633,Caesar Salad,Food,2,95000.0,190000,Cash,STF024
POS-002661,Bisma Rooftop,Bisma Eight,20240122,,Sparkling Water,Beverage,3,40000.0,120000,Dana,STF028
POS-002662,Bisma Rooftop,Bisma Eight,2024-01-22,,Chocolate Lava Cake,Dessert,3,80000.0,240000,cash,STF027
POS-002663,Bisma Rooftop,Bisma Eight,01-22-2024,,Club Sandwich,Food,4,110000.0,440000,Dana,STF024
POS-002664,Bisma Rooftop,Bisma Eight,01-22-2024,,Pasta Carbonara,Food,2,137500.0,275000.0,Dana,STF014
POS-002665,Bisma Rooftop,Bisma Eight,01-22-2024,CUST00127,Smoothie,Beverage,4,77000.0,"IDR 308,000",cash,STF034
POS-002666,Bisma Rooftop,Bisma Eight,2024-01-22,CUST00434,Sparkling Water,Beverage,4,,176000.0,OVO,STF003
POS-002667,Bisma Rooftop,Bisma Eight,22 Jan 2024,,Nasi Goreng,Food,4,93500.00000000001,374000.00000000006,OVO,STF023
POS-002668,Bisma Rooftop,Bisma Eight,22/01/2024,,Chocolate Lava Cake,Dessert,2,80000.0,160000,CC,STF035
POS-002669,Bisma Rooftop,Bisma Eight,01-22-2024,CUST00636,Sparkling Water,Beverage,4,40000.0,160000,Cash,STF023
POS-002670,Bisma Rooftop,Bisma Eight,22/01/2024,CUST00361,Chocolate Lava Cake,Dessert,3,80000.0,240000,OVO,STF001
POS-002671,Bisma Rooftop,Bisma Eight,01-22-2024,CUST00315,Ice Cream,Dessert,3,60000.0,180000,CC,STF048
POS-002672,Bisma Rooftop,Bisma Eight,20240122,CUST00237,Fresh Juice,,4,55000.0,"IDR 220,000",Cash,STF036
POS-002673,Bisma Rooftop,Bisma Eight,22/01/2024,CUST00098,Coffee,Beverage,4,45000.0,180000,Dana,STF042
POS-002674,Bisma Rooftop,Bisma Eight,22 Jan 2024,CUST00274,Caesar Salad,Food,3,95000.0,285000,Dana,STF016
POS-002675,Bisma Rooftop,Bisma Eight,01-22-2024,CUST00042,Sparkling Water,Beverage,1,40000.0,"IDR 40,000",CC,STF019
POS-002676,Bisma Rooftop,Bisma Eight,22 Jan 2024,CUST00084,NasiGoreng,Food,4,85000.0,340000,cash,STF044
POS-002677,Bisma Rooftop,Bisma Eight,22/01/2024,CUST00493,Beef Burger,Food,1,135000.0,135000,Dana,STF004
POS-002678,Bisma Rooftop,Bisma Eight,01-22-2024,,Sparkling Water,Beverage,1,36000.0,36000.0,GoPay,STF022
POS-002679,Mulia Lounge,The Mulia Nusa Dua,2024-01-22,CUST00495,Beef Burger,Food,3,135000.0,405000.00,Cash,STF040
POS-002680,Mulia Lounge,The Mulia Nusa Dua,2024-01-22,CUST00017,Club Sandwich,Food,3,99000.0,297000.0,cash,STF049
POS-002681,Mulia Lounge,The Mulia Nusa Dua,22/01/2024,CUST00366,Pasta Carbonara,Food,3,125000.0,375000,Credit Card,STF041
POS-002682,Mulia Lounge,The Mulia Nusa Dua,22 Jan 2024,CUST00582,Caesar Salad,Food,4,95000.0,380000,CC,STF025
POS-002683,Mulia Lounge,The Mulia Nusa Dua,2024-01-22,CUST00768,Smoothie,,1,70000.0,70000,Cash,STF045
POS-002684,Mulia Lounge,The Mulia Nusa Dua,20240122,,Coffee (hot),,2,45000.0,90000.00,GoPay,STF036
POS-002685,Mulia Lounge,The Mulia Nusa Dua,22 Jan 2024,,Cocktail,Beverage,2,120000.0,240000,Credit Card,STF017
POS-002686,Mulia Lounge,The Mulia Nusa Dua,22/01/2024,CUST00001,coffie,Beverage,1,45000.0,"IDR 45,000",OVO,STF044
POS-002687,Mulia Lounge,The Mulia Nusa Dua,20240122,CUST00104,Beef Burger,,4,135000.0,"IDR 540,000",cash,STF032
POS-002688,Mulia Lounge,The Mulia Nusa Dua,2024-01-22,CUST00586,Caesar Salad,Food,3,95000.0,285000,Credit Card,STF040
POS-002689,Mulia Lounge,The Mulia Nusa Dua,20240122,CUST00213,Ice Cream,Dessert,3,60000.0,180000,Cash,STF003
POS-002690,Mulia Lounge,The Mulia Nusa Dua,20240122,CUST00171,Smoothie,Beverage,3,63000.0,189000.0,GoPay,STF037
POS-002691,Komaneka Tea Lounge,Komaneka Bisma,01-22-2024,,Ice Cream,Dessert,3,60000.0,"IDR 180,000",OVO,STF044
POS-002692,Komaneka Tea Lounge,Komaneka Bisma,22 Jan 2024,CUST00470,Club Sandwich,Food,2,110000.0,220000,cash,STF019
POS-002693,Komaneka Tea Lounge,Komaneka Bisma,01-22-2024,CUST00451,Tiramisu,Dessert,2,85000.0,170000,Credit Card,STF026
POS-002694,Komaneka Tea Lounge,Komaneka Bisma,20240122,CUST00438,Caesar Salad,Food,2,95000.0,190000,OVO,STF040
POS-002695,Komaneka Tea Lounge,Komaneka Bisma,20240122,CUST00090,Pasta Carbonara,Food,3,137500.0,412500.00,Cash,STF006
POS-002696,Komaneka Tea Lounge,Komaneka Bisma,20240122,,Bintang Beer,Beverage,2,65000.0,130000,GoPay,STF030
POS-002697,Komaneka Tea Lounge,Komaneka Bisma,22/01/2024,CUST00743,Nasi Goreng,Food,4,93500.00000000001,374000.00000000006,OVO,STF007
POS-002698,Komaneka Tea Lounge,Komaneka Bisma,01-22-2024,CUST00357,Bintang Beer,Beverage,1,65000.0,65000,cash,STF012
POS-002699,Komaneka Tea Lounge,Komaneka Bisma,01-22-2024,CUST00311,Chocolate Lava Cake,Dessert,3,72000.0,216000.0,Credit Card,STF046
POS-002700,Komaneka Tea Lounge,Komaneka Bisma,22/01/2024,,Tiramisu,Dessert,3,93500.00000000001,280500.00,Credit Card,STF047
POS-002701,Komaneka Tea Lounge,Komaneka Bisma,01-22-2024,,Bintang Beer,Beverage,3,58500.0,175500.0,Credit Card,STF005
POS-002702,Komaneka Tea Lounge,Komaneka Bisma,22/01/2024,CUST00634,Pasta Carbonara,,1,125000.0,125000,Credit Card,STF015
POS-002703,Komaneka Tea Lounge,Komaneka Bisma,22/01/2024,,Kopi,Beverage,1,45000.0,45000.00,CC,STF006
POS-002704,Komaneka Tea Lounge,Komaneka Bisma,22 Jan 2024,CUST00308,Bintang Beer,Beverage,1,65000.0,"IDR 65,000",Cash,STF043
POS-002705,The Layar - Pool Bar,The Layar Seminyak,20240123,,Bintang Beer,Beverage,3,65000.0,"IDR 195,000",CC,STF041
POS-002706,The Layar - Pool Bar,,20240123,,Ice Cream,Dessert,1,54000.0,54000.0,CC,STF003
POS-002707,The Layar - Pool Bar,The Layar Seminyak,20240123,CUST00339,Tiramisu,Dessert,3,85000.0,255000,OVO,STF035
POS-002708,The Layar - Pool Bar,The Layar Seminyak,23/01/2024,CUST00699,Tiramisu,Dessert,3,93500.00000000001,"IDR 280,500",GoPay,STF030
POS-002709,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,CUST00775,Fish & Chips,Food,1,103500.0,"IDR 103,500",CC,STF020
POS-002710,The Layar - Pool Bar,The Layar Seminyak,01-23-2024,CUST00683,Nasi Goreng,Food,1,85000.0,85000,Credit Card,STF028
POS-002711,The Layar - Pool Bar,The Layar Seminyak,2024-01-23,CUST00276,Smoothie,Beverage,3,70000.0,210000,cash,STF013
POS-002712,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,,Cocktail,,4,120000.0,480000,Dana,STF004
POS-002713,The Layar - Pool Bar,The Layar Seminyak,01-23-2024,CUST00538,Fresh Juice,Beverage,2,60500.00000000001,121000.00,OVO,STF030
POS-002714,The Layar - Pool Bar,The Layar Seminyak,20240123,CUST00572,nasi goreng,Food,4,93500.00000000001,374000.00,Cash,STF010
POS-002715,The Layar - Pool Bar,The Layar Seminyak,23/01/2024,,Beef Burger,Food,4,135000.0,540000,OVO,STF026
POS-002716,The Layar - Pool Bar,The Layar Seminyak,23/01/2024,CUST00138,Fish & Chips,Food,1,126500.00000000001,126500.00000000001,Dana,STF030
POS-002717,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,CUST00748,Ice Cream,Dessert,4,66000.0,"IDR 264,000",cash,STF044
POS-002718,The Layar - Pool Bar,The Layar Seminyak,23/01/2024,CUST00636,Coffee (hot),Beverage,1,45000.0,45000.00,cash,STF006
POS-002719,The Layar - Pool Bar,,2024-01-23,CUST00083,Fish & Chips,Food,4,126500.00000000001,506000.00000000006,Credit Card,STF038
POS-002720,The Layar - Pool Bar,The Layar Seminyak,20240123,,Club Sandwich,Food,2,,220000.00,cash,STF020
POS-002721,The Layar - Pool Bar,The Layar Seminyak,01-23-2024,,Beef Burger,Food,3,135000.0,"IDR 405,000",Credit Card,STF002
POS-002722,The Layar - Pool Bar,The Layar Seminyak,2024-01-23,CUST00178,Ice Cream,Dessert,1,54000.0,54000.0,OVO,STF008
POS-002723,The Layar - Pool Bar,The Layar Seminyak,23/01/2024,,Tiramisu,Dessert,2,93500.00000000001,187000.00000000003,OVO,STF015
POS-002724,The Layar - Pool Bar,,23 Jan 2024,CUST00525,Coffee,Beverage,1,45000.0,45000,CC,STF008
POS-002725,The Layar - Pool Bar,The Layar Seminyak,01-23-2024,CUST00348,Nasi Goreng,Food,3,85000.0,255000,Dana,STF010
POS-002726,The Layar - Pool Bar,The Layar Seminyak,2024-01-23,CUST00344,Caesar Salad,Food,3,104500.00000000001,313500.00000000006,Dana,STF020
POS-002727,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,,Ice Cream,Dessert,1,60000.0,60000.00,GoPay,STF038
POS-002728,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,CUST00626,Coffee,Beverage,4,45000.0,180000.00,OVO,STF042
POS-002729,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,CUST00007,Fresh Juice,Beverage,3,55000.0,165000,OVO,STF031
POS-002730,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,CUST00619,Sparkling Water,Beverage,4,,160000.00,CC,STF005
POS-002731,The Layar - Pool Bar,The Layar Seminyak,20240123,CUST00411,Caesar Salad,Food,3,104500.00000000001,313500.00000000006,Credit Card,STF012
POS-002732,The Layar - Pool Bar,,23 Jan 2024,CUST00732,Pasta Carbonara,Food,3,137500.0,412500.0,Credit Card,STF022
POS-002733,The Layar - Pool Bar,The Layar Seminyak,23 Jan 2024,CUST00453,Caesar Salad,Food,2,95000.0,190000.00,cash,STF026
POS-002734,Katamama Dining,Katamama Resort,23/01/2024,CUST00426,Smoothie,Beverage,1,70000.0,"IDR 70,000",Dana,STF003
POS-002735,Katamama Dining,,23 Jan 2024,,Beef Burger,Food,4,135000.0,540000,Credit Card,STF038
POS-002736,Katamama Dining,Katamama Resort,2024-01-23,CUST00222,Club Sandwich,Food,4,110000.0,440000,CC,STF014
POS-002737,Katamama Dining,Katamama Resort,20240123,,Coffee (hot),Beverage,1,45000.0,"IDR 45,000",Cash,STF027
POS-002738,Katamama Dining,Katamama Resort,23 Jan 2024,,Pasta Carbonara,Food,2,137500.0,275000.0,CC,STF030
POS-002738,Katamama Dining,Katamama Resort,23 Jan 2024,,Pasta Carbonara,Food,2,137500.0,275000.0,CC,STF030
POS-002739,Katamama Dining,Katamama Resort,23 Jan 2024,CUST00618,Beef Burger,Food,4,135000.0,540000,CC,STF033
POS-002740,Katamama Dining,Katamama Resort,01-23-2024,CUST00394,Fish & Chips,Food,3,,345000.00,Dana,STF022
POS-002741,Katamama Dining,Katamama Resort,2024-01-23,CUST00619,kopi,Beverage,3,45000.0,135000,Credit Card,STF040
POS-002742,Katamama Dining,Katamama Resort,23/01/2024,CUST00568,Beef Burger,Food,2,135000.0,"IDR 270,000",CC,STF020
POS-002743,Katamama Dining,Katamama Resort,01-23-2024,CUST00727,Coffee,Beverage,1,49500.00000000001,49500.00000000001,Dana,STF029
POS-002744,Katamama Dining,,20240123,,Beef Burger,,1,135000.0,135000,CC,STF013
POS-002745,Katamama Dining,Katamama Resort,01-23-2024,,Coffee,Beverage,3,45000.0,135000,Credit Card,STF033
POS-002745,Katamama Dining,Katamama Resort,01-23-2024,,Coffee,Beverage,3,45000.0,135000,Credit Card,STF033
POS-002746,Alaya Sky Bar,Alaya Ubud,2024-01-23,CUST00502,Tiramisu,Dessert,4,93500.00000000001,374000.00000000006,GoPay,STF029
POS-002747,Alaya Sky Bar,Alaya Ubud,23 Jan 2024,CUST00357,Cocktail,Beverage,2,132000.0,264000.00,CC,STF031
POS-002748,Alaya Sky Bar,Alaya Ubud,23 Jan 2024,CUST00405,Caesar Salad,Food,3,104500.00000000001,313500.00,GoPay,STF045
POS-002749,Alaya Sky Bar,Alaya Ubud,2024-01-23,CUST00507,Bintang Beer,Beverage,2,58500.0,117000.0,Cash,STF045
POS-002750,Alaya Sky Bar,Alaya Ubud,2024-01-23,CUST00198,NasiGoreng,Food,4,85000.0,"IDR 340,000",Cash,STF023
POS-002751,Alaya Sky Bar,Alaya Ubud,23/01/2024,,Pasta Carbonara,Food,1,137500.0,137500.0,cash,STF036
POS-002752,Alaya Sky Bar,Alaya Ubud,01-23-2024,,cocktail,Beverage,4,120000.0,480000,Credit Card,STF041
POS-002753,Alaya Sky Bar,Alaya Ubud,2024-01-23,CUST00188,Beef Burger,Food,2,135000.0,270000,Dana,STF006
POS-002754,Alaya Sky Bar,Alaya Ubud,23 Jan 2024,CUST00505,Fish & Chips,Food,4,126500.00000000001,506000.00,Credit Card,STF014
POS-002755,Alaya Sky Bar,Alaya Ubud,2024-01-23,,Pasta Carbonara,Food,1,137500.0,137500.0,Dana,STF026
POS-002756,Alaya Sky Bar,Alaya Ubud,20240123,CUST00648,Coffee,Beverage,4,45000.0,180000,cash,STF019
POS-002757,Alaya Sky Bar,Alaya Ubud,20240123,,NASI GORENG,Food,4,93500.00000000001,374000.00000000006,Credit Card,STF041
POS-002758,Alaya Sky Bar,Alaya Ubud,20240123,CUST00665,Cocktail,,1,120000.0,120000,OVO,STF021
POS-002759,Alaya Sky Bar,Alaya Ubud,2024-01-23,CUST00285,NASI GORENG,Food,3,85000.0,255000.00,CC,STF039
POS-002760,Alaya Sky Bar,,2024-01-23,CUST00507,Nasi Goreng,Food,1,85000.0,85000,GoPay,STF046
POS-002761,Alaya Sky Bar,Alaya Ubud,23 Jan 2024,CUST00339,kopi,Beverage,3,45000.0,135000,cash,STF046
POS-002762,Alaya Sky Bar,Alaya Ubud,23/01/2024,CUST00497,Fresh Juice,Beverage,4,55000.0,"IDR 220,000",Cash,STF016
POS-002763,Alaya Sky Bar,Alaya Ubud,23/01/2024,CUST00780,Smoothie,,1,63000.0,63000,Cash,STF008
POS-002764,Alaya Sky Bar,Alaya Ubud,20240123,CUST00007,Fish & Chips,Food,2,115000.0,230000.00,Dana,STF045
POS-002765,Alaya Sky Bar,Alaya Ubud,2024-01-23,CUST00376,Beef Burger,,1,135000.0,135000,CC,STF048
POS-002766,Alaya Sky Bar,Alaya Ubud,23 Jan 2024,CUST00573,Caesar Salad,Food,2,95000.0,190000,Cash,STF016
POS-002767,Alaya Sky Bar,Alaya Ubud,2024-01-23,,Ice Cream,Dessert,4,60000.0,240000,Credit Card,STF044
POS-002768,Alaya Sky Bar,Alaya Ubud,01-23-2024,CUST00304,Pasta Carbonara,Food,2,125000.0,250000,Cash,STF016
POS-002769,Alaya Sky Bar,,2024-01-23,,Ice Cream,Dessert,3,60000.0,180000.00,OVO,STF024
POS-002770,Alaya Sky Bar,Alaya Ubud,2024-01-23,CUST00680,Club Sandwich,Food,3,99000.0,297000.0,OVO,STF041
POS-002771,Alaya Sky Bar,Alaya Ubud,23 Jan 2024,,Fish & Chips,Food,3,115000.0,"IDR 345,000",cash,STF008
POS-002772,Bisma Restaurant,,2024-01-23,,Club Sandwich,Food,2,110000.0,220000,OVO,STF041
POS-002773,Bisma Restaurant,Bisma Eight,2024-01-23,CUST00029,Tiramisu,,1,76500.0,76500.0,CC,STF049
POS-002774,Bisma Restaurant,Bisma Eight,01-23-2024,CUST00292,Ice Cream,Dessert,2,60000.0,120000,Dana,STF008
POS-002775,Bisma Restaurant,Bisma Eight,23/01/2024,,Fresh Juice,Beverage,2,55000.0,110000,CC,STF005
POS-002776,Bisma Restaurant,Bisma Eight,01-23-2024,CUST00175,Sparkling Water,Beverage,1,36000.0,"IDR 36,000",cash,STF001
POS-002777,Bisma Restaurant,Bisma Eight,23/01/2024,,Cocktail,Beverage,4,120000.0,480000.00,GoPay,STF047
POS-002778,Bisma Restaurant,,23/01/2024,CUST00379,Fresh Juice,Beverage,4,55000.0,220000,Dana,STF029
POS-002779,Bisma Restaurant,Bisma Eight,20240123,CUST00589,Smoothie,Beverage,2,70000.0,140000,CC,STF018
POS-002780,Bisma Restaurant,Bisma Eight,23 Jan 2024,CUST00133,Caesar Salad,Food,3,95000.0,285000,CC,STF020
POS-002781,Bisma Restaurant,Bisma Eight,23 Jan 2024,CUST00313,Chocolate Lava Cake,Dessert,2,80000.0,160000,Dana,STF010
POS-002782,Bisma Restaurant,Bisma Eight,2024-01-23,,NASI GORENG,Food,3,93500.00000000001,280500.00000000006,Cash,STF038
POS-002783,Bisma Restaurant,Bisma Eight,20240123,CUST00715,Club Sandwich,Food,2,99000.0,198000.0,CC,STF007
POS-002784,Bisma Restaurant,Bisma Eight,01-23-2024,CUST00217,Cocktail,Beverage,4,120000.0,480000,cash,STF002
POS-002785,Bisma Restaurant,Bisma Eight,23/01/2024,CUST00614,Beef Burger,Food,2,135000.0,270000,Dana,STF010
POS-002786,Bisma Restaurant,Bisma Eight,2024-01-23,,Beef Burger,Food,4,148500.0,594000,CC,STF048
